user_id,entity_id,timestamp,user_id:token,entity_id:token,item_id:token,season_sin,season_cos,month_sin,month_cos,week_sin,week_cos,z_prime_90,z_double_prime_90,z_prime_30,z_double_prime_30,z_prime_7,z_double_prime_7,z_prime_1,z_double_prime_1,cluster_label,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,prob_cluster_10,prob_cluster_11,relation_id
2,5737,2004-10-10,AUDSM2CTLLW1Q,res:Hart's_War,B00000F2UF,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,-1.3777777777777778,2.031604938271605,0.6,0.9166666666666669,6.714285714285714,3.9387755102040813,12.0,16.0,11,0.0,0.00010570597689960942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998942940231007,32
3,5795,2001-05-01,A96K1ZGW56S2I,res:Keeping_the_Faith,B00003CXHG,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0.4444444444444444,0.17148148148148148,0.6,-0.45555555555555555,0.7142857142857143,0.2040816326530612,4.0,4.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30
3,6182,2002-02-11,A96K1ZGW56S2I,res:The_Matrix_Revisited,B00005OBB9,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0.8444444444444444,0.26358024691358023,-0.7666666666666667,0.27999999999999997,0.42857142857142855,-0.5102040816326531,-1.0,-2.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.031167521986994e-45,0.0,0.0,0.0,26
3,5643,2002-03-03,A96K1ZGW56S2I,res:His_Girl_Friday,6305416192,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,0.9777777777777777,0.348641975308642,-0.4666666666666667,-2.172222222222222,0.14285714285714285,-0.5918367346938774,5.0,6.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
3,5434,2002-03-15,A96K1ZGW56S2I,res:George_Lucas_in_Love,0615115187,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1.0,0.4437037037037036,0.3333333333333333,-1.1966666666666668,0.0,0.24489795918367346,2.0,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
3,5495,2002-03-24,A96K1ZGW56S2I,res:Poltergeist_(1982_film),0792833201,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1.011111111111111,0.49197530864197525,1.3666666666666667,0.5155555555555555,1.7142857142857142,1.857142857142857,4.0,11.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
3,6144,2002-05-12,A96K1ZGW56S2I,res:Joe_Dirt,B00005MEV2,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0.5555555555555556,0.0262962962962963,-0.8666666666666667,-0.89,-0.8571428571428571,0.204081632653061,6.0,7.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30
3,6368,2002-09-11,A96K1ZGW56S2I,res:Kermit's_Swamp_Years,B00006AUHR,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1.3333333333333333,0.35617283950617284,-0.6666666666666666,-0.6266666666666666,0.0,1.0612244897959184,2.0,3.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
3,5815,2002-10-27,A96K1ZGW56S2I,res:The_Others_(2001_film),B00003CYLJ,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0.3,0.49641975308641967,0.0,-0.10222222222222209,-0.14285714285714285,-0.673469387755102,-5.0,-13.0,11,0.0,5.377110562249078e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32
3,5786,2002-11-10,A96K1ZGW56S2I,res:The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring,B00003CWT6,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,-0.7777777777777778,0.18938271604938278,0.4666666666666667,1.2144444444444444,-0.5714285714285714,-0.28571428571428564,0.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32
3,5987,2002-11-26,A96K1ZGW56S2I,res:Die_Another_Day,B00005JLBE,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,-1.1222222222222222,-0.44469135802469134,0.0,1.3544444444444443,-2.142857142857143,-3.4285714285714284,-1.0,-3.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32
3,6002,2003-01-02,A96K1ZGW56S2I,res:Star_Trek:_Nemesis,B00005JLRT,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,-0.8333333333333334,-1.7948148148148149,0.7666666666666667,-1.028888888888889,7.571428571428571,3.816326530612245,4.0,2.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.990673450800097e-40,0.0,0.0,0.0,26
3,5449,2003-01-26,A96K1ZGW56S2I,res:The_Adventures_of_Elmo_in_Grouchland,0767839277,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0.37777777777777777,-1.9204938271604937,5.066666666666666,2.9355555555555553,0.0,6.612244897959184,4.0,12.0,5,0.0,0.0,0.0,0.0,0.0,0.9999999999999991,0.0,0.0,7.632066121040792e-16,0.0,0.0,0.0,26
3,5996,2003-02-09,A96K1ZGW56S2I,res:Catch_Me_If_You_Can,B00005JLSB,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0.8888888888888888,-1.5807407407407406,0.03333333333333333,3.3133333333333335,-1.0,2.4489795918367347,-3.0,-7.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0928676070799537e-27,0.0,0.0,0.0,26
3,6044,2003-05-10,A96K1ZGW56S2I,res:Daddy_Day_Care,B00005JM4W,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,-0.15555555555555556,1.6653086419753085,0.8,0.74,-0.7142857142857143,-1.1020408163265307,-4.0,-7.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30
3,6374,2003-05-17,A96K1ZGW56S2I,res:Death_to_Smoochy,B00006CXHZ,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,-0.4777777777777778,1.4040740740740743,0.7666666666666667,0.6466666666666666,-1.7142857142857142,-0.510204081632653,6.0,6.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30
3,6423,2003-05-17,A96K1ZGW56S2I,res:Halloween:_Resurrection,B00006LPHA,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,-0.4777777777777778,1.4040740740740743,0.7666666666666667,0.6466666666666666,-1.7142857142857142,-0.510204081632653,6.0,6.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30
3,5998,2003-05-20,A96K1ZGW56S2I,res:The_Wild_Thornberrys_Movie,B00005JLS5,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,-0.4666666666666667,1.2764197530864196,0.7,0.5144444444444445,0.7142857142857143,-1.8571428571428572,12.0,15.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30
3,6696,2003-09-25,A96K1ZGW56S2I,res:Secondhand_Lions,B0000YTP02,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1.6888888888888889,1.5648148148148147,1.6333333333333333,-2.4655555555555555,-3.0,-4.387755102040816,-3.0,-8.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
3,6020,2003-10-11,A96K1ZGW56S2I,res:Intolerable_Cruelty,B00005JMET,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0.5222222222222223,1.84320987654321,2.033333333333333,4.053333333333334,1.4285714285714286,2.142857142857143,-5.0,-7.0,11,0.0,0.16039461049049256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8396053895095074,32
3,6072,2003-11-04,A96K1ZGW56S2I,res:28_Days_Later,B00005JMA8,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,-0.4222222222222222,0.7954320987654321,1.5333333333333334,1.5577777777777777,-1.4285714285714286,-0.7142857142857143,8.0,10.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32
3,6554,2003-11-18,A96K1ZGW56S2I,res:Master_and_Commander:_The_Far_Side_of_the_World,B00008W64E,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0.5888888888888889,0.0439506172839507,2.3,0.013333333333333286,1.0,1.0816326530612246,6.0,11.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32
3,6514,2003-12-16,A96K1ZGW56S2I,res:Identity_(2003_film),B00008EY9G,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,1.0,-0.7098765432098766,-0.6333333333333333,-0.24888888888888872,0.8571428571428571,-1.204081632653061,0.0,-1.0,4,0.0,0.0,3.3536022509588462e-28,0.0,1.0,0.0,0.0,0.0,7.189815299015396e-24,0.0,0.0,0.0,25
3,5977,2004-01-24,A96K1ZGW56S2I,res:Below_(film),B00005JKWG,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,4.7444444444444445,0.3603703703703704,4.6,3.926666666666667,-1.5714285714285714,0.5102040816326533,7.0,2.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5372104698577013e-43,0.0,0.0,0.0,26
3,6021,2004-02-08,A96K1ZGW56S2I,res:Johnny_English,B00005JM20,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,4.688888888888889,1.6398765432098763,-3.1666666666666665,1.6966666666666668,2.4285714285714284,2.020408163265306,13.0,19.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.555221316297706e-122,0.0,0.0,0.0,26
3,6756,2004-05-24,A96K1ZGW56S2I,res:Van_Helsing:_The_London_Assignment,B0001CNRNY,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,-1.9333333333333333,-2.562716049382716,-0.7666666666666667,0.16222222222222218,1.5714285714285714,1.6326530612244898,2.0,2.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30
3,6017,2004-08-18,A96K1ZGW56S2I,res:Harry_Potter_and_the_Prisoner_of_Azkaban_(film),B00005JMAH,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,2.0,-1.2774074074074073,-2.7,-2.5777777777777775,-1.0,-5.163265306122448,-2.0,-6.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8919175459389286e-117,0.0,0.0,0.0,21
3,6051,2004-09-02,A96K1ZGW56S2I,res:Spider-Man_2,B00005JMQW,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1.0777777777777777,0.22320987654320987,-1.3333333333333333,-3.372222222222222,-1.1428571428571428,0.1632653061224489,-5.0,-5.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
3,10031,2004-09-11,A96K1ZGW56S2I,res:Resident_Evil:_Apocalypse,0767834739,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0.8333333333333334,1.1525925925925924,-1.1666666666666667,-2.5077777777777777,-0.42857142857142855,1.6326530612244898,9.0,7.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
3,5965,2004-09-20,A96K1ZGW56S2I,res:The_Boondock_Saints,B00005IC54,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.26666666666666666,1.8896296296296295,-1.3333333333333333,-1.0233333333333334,-0.2857142857142857,-1.9795918367346939,-2.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
3,6730,2004-10-17,A96K1ZGW56S2I,res:School_of_Rock,B00018U9FW,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,-1.4444444444444444,1.7730864197530865,2.7,1.461111111111111,-2.142857142857143,-1.1836734693877549,-2.0,-4.0,11,0.0,1.5098514364003982e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999984901485,32
3,5512,2004-10-25,A96K1ZGW56S2I,res:Carnival_of_Souls,1559409002,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,-1.1222222222222222,1.4198765432098766,3.7666666666666666,2.388888888888889,-1.1428571428571428,-3.489795918367346,4.0,9.0,11,0.0,3.949647543499349e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32
3,6733,2004-11-03,A96K1ZGW56S2I,res:Looney_Tunes:_Back_in_Action,B0001906VI,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,-1.1,1.0409876543209877,4.566666666666666,4.116666666666666,-2.2857142857142856,-1.2857142857142858,-2.0,-2.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32
3,6081,2004-12-13,A96K1ZGW56S2I,res:National_Treasure_(film),B00005JN5E,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,-0.14444444444444443,-1.5514814814814815,0.3333333333333333,-4.364444444444445,-1.4285714285714286,0.9387755102040819,-3.0,-8.0,4,0.0,0.0,4.029352971244758e-45,0.0,1.0,0.0,0.0,0.0,2.4000784655439032e-34,0.0,0.0,0.0,25
3,5978,2004-12-14,A96K1ZGW56S2I,res:The_Lord_of_the_Rings:_The_Return_of_the_King,B00005JKZY,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,0.1,-1.5817283950617285,1.0666666666666667,-4.267777777777778,-2.142857142857143,1.2653061224489797,10.0,13.0,4,0.0,0.0,6.832500016157906e-44,0.0,1.0,0.0,0.0,0.0,1.5467757881752967e-31,0.0,0.0,0.0,25
3,5993,2005-02-25,A96K1ZGW56S2I,res:From_Hell_(film),B00005JKJM,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1.988888888888889,2.058641975308642,0.16666666666666666,-2.85,6.571428571428571,6.224489795918367,8.0,10.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9383121910027794e-89,0.0,0.0,0.0,26
3,7142,2005-03-22,A96K1ZGW56S2I,res:Constantine_(film),B0009KA7BS,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1.3333333333333333,2.8839506172839506,2.2666666666666666,2.8255555555555554,-1.2857142857142858,2.061224489795918,0.0,-7.0,1,0.0,1.0,6.5204420522985455e-276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
3,6082,2005-03-23,A96K1ZGW56S2I,res:Garden_State_(film),B00005JNC2,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1.4111111111111112,2.876049382716049,2.2,2.9311111111111114,0.2857142857142857,2.612244897959183,5.0,5.0,1,0.0,1.0,8.057159563026938e-275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
3,6826,2005-03-23,A96K1ZGW56S2I,res:The_Lost_Skeleton_of_Cadavra,B00020HAY2,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1.4111111111111112,2.876049382716049,2.2,2.9311111111111114,0.2857142857142857,2.612244897959183,5.0,5.0,1,0.0,1.0,8.057159563026938e-275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
3,6050,2005-08-27,A96K1ZGW56S2I,res:Equilibrium_(film),B00005JLWN,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,-0.13333333333333333,-1.579753086419753,-2.066666666666667,-3.793333333333334,0.14285714285714285,3.0816326530612246,0.0,-6.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1501725048803018e-100,0.0,0.0,0.0,21
3,6075,2005-10-17,A96K1ZGW56S2I,res:Batman_Begins,B00005JNJV,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,-1.8555555555555556,-1.041358024691358,-1.6,0.541111111111111,-0.14285714285714285,-3.5714285714285716,2.0,3.0,11,0.0,2.304379923219136e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999769562009,32
3,6069,2006-01-12,A96K1ZGW56S2I,res:King_Kong_(2005_film),B00005JO20,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0.07777777777777778,-1.0620987654320986,4.633333333333334,2.192222222222222,-1.7142857142857142,-5.877551020408163,8.0,11.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7300790592137184e-25,0.0,0.0,0.0,26
3,7069,2006-04-18,A96K1ZGW56S2I,res:Hotel_Rwanda,B0007R4T3U,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,-0.8,1.6982716049382716,-1.5333333333333334,-0.9377777777777777,1.7142857142857142,4.183673469387755,-1.0,3.0,9,0.0,0.0,6.1099893167258975e-267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30
3,6305,2006-09-20,A96K1ZGW56S2I,res:The_Royal_Tenenbaums,B0000640VJ,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,-1.2555555555555555,-0.33629629629629637,0.6333333333333333,0.02444444444444436,1.7142857142857142,2.3061224489795924,9.0,12.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
3,6805,2006-09-21,A96K1ZGW56S2I,res:The_Station_Agent,B0001WTWDI,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,-1.2444444444444445,-0.337283950617284,0.6666666666666666,0.14444444444444451,1.7142857142857142,1.2244897959183676,-4.0,-13.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
3,6066,2006-09-22,A96K1ZGW56S2I,res:Fantastic_Four_(2005_film),B00005JNTU,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,-1.3555555555555556,-0.335679012345679,0.5,0.22555555555555554,1.2857142857142858,0.5918367346938774,-5.0,-1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
