user_id,entity_id,timestamp,user_id:token,entity_id:token,item_id:token
410,2913,2002-08-17,A1IIX764GG3WNZ,res:Along_Came_a_Spider_(novel),0006476155
340,2913,2002-03-06,A1F38YS15PWMRQ,res:Along_Came_a_Spider_(novel),0006476155
1038,2913,2013-09-12,A2DG1H013DN01P,res:Along_Came_a_Spider_(novel),0006476155
894,2913,2014-01-13,A26GI0KK03LSRR,res:Along_Came_a_Spider_(novel),0006476155
1051,2913,2005-05-19,A2E9Q3T876TQ6C,res:Along_Came_a_Spider_(novel),0006476155
1791,2913,2009-03-01,A3CS4U2S7C6XW6,res:Along_Came_a_Spider_(novel),0006476155
608,2913,2008-03-28,A1SCJWCMQ3W3KK,res:Along_Came_a_Spider_(novel),0006476155
2498,2913,2010-01-05,AHHU34NT0HTR1,res:Along_Came_a_Spider_(novel),0006476155
262,2913,2000-06-23,A1C384NS531WXA,res:Along_Came_a_Spider_(novel),0006476155
206,2913,2013-09-18,A19HV35UJSW930,res:Along_Came_a_Spider_(novel),0006476155
906,2913,2012-05-17,A26SV90ILK5BNO,res:Along_Came_a_Spider_(novel),0006476155
2270,2913,2000-12-14,A617JMDSBJ6L3,res:Along_Came_a_Spider_(novel),0006476155
2431,2913,2001-04-30,AEL1O1O68LVA6,res:Along_Came_a_Spider_(novel),0006476155
1272,2920,2000-08-10,A2ORDVE96GL3Q7,res:Post_Captain_(novel),0006499163
2390,2920,2011-11-17,AC7C0CO3ZIJEH,res:Post_Captain_(novel),0006499163
1980,2920,1999-11-05,A3M3ZSEP3JL3GS,res:Post_Captain_(novel),0006499163
2654,2920,2013-06-27,AOGE8PM6KED3O,res:Post_Captain_(novel),0006499163
1765,2920,2000-07-20,A3BH49ZKESHDID,res:Post_Captain_(novel),0006499163
2069,2920,2006-03-06,A3P9D22KDEXVMN,res:Post_Captain_(novel),0006499163
164,2920,2002-12-17,A17IW44FV0HUTY,res:Post_Captain_(novel),0006499163
892,2920,2010-04-20,A26BWRBPP4V2WF,res:Post_Captain_(novel),0006499163
141,2920,2004-02-16,A16QODENBJVUI1,res:Post_Captain_(novel),0006499163
1580,2920,2004-01-07,A33L7G4E8CID3,res:Post_Captain_(novel),0006499163
2633,2920,2004-07-12,ANEDXRFDZDL18,res:Post_Captain_(novel),0006499163
773,2920,2000-08-05,A202FGBQHO5638,res:Post_Captain_(novel),0006499163
128,2920,2004-05-14,A16ALBDRKYUZ15,res:Post_Captain_(novel),0006499163
1289,2920,2006-01-06,A2PNTEDGMOLMOY,res:Post_Captain_(novel),0006499163
380,2920,2014-03-09,A1GTGTYSWB1MVJ,res:Post_Captain_(novel),0006499163
481,2922,2002-08-28,A1LP6O85Z894GT,res:From_Beirut_to_Jerusalem,0006530702
2053,2922,2005-12-27,A3OJFPKMCXKOM0,res:From_Beirut_to_Jerusalem,0006530702
1483,2922,2012-08-03,A2YXRT2XIJIO57,res:From_Beirut_to_Jerusalem,0006530702
990,2922,2002-08-24,A2B1GZIRD6W646,res:From_Beirut_to_Jerusalem,0006530702
591,2922,2002-08-12,A1RLYOPK16YXC1,res:From_Beirut_to_Jerusalem,0006530702
1698,2922,2004-05-18,A391X2D7CMPY8S,res:From_Beirut_to_Jerusalem,0006530702
2236,2922,2006-04-20,A4H4KYSM2KQ85,res:From_Beirut_to_Jerusalem,0006530702
2797,2922,2009-09-04,AUPGZM45MUVG1,res:From_Beirut_to_Jerusalem,0006530702
1127,2922,2006-09-05,A2H9UO8RYFX5MB,res:From_Beirut_to_Jerusalem,0006530702
76,2922,2006-08-01,A13E0ARAXI6KJW,res:From_Beirut_to_Jerusalem,0006530702
452,2922,2001-09-29,A1KGWUYXUBEMB2,res:From_Beirut_to_Jerusalem,0006530702
1606,2922,2004-02-07,A34UTL4AVX80MK,res:From_Beirut_to_Jerusalem,0006530702
1241,2922,2005-08-01,A2NC18AD9TSCT4,res:From_Beirut_to_Jerusalem,0006530702
2434,2922,2005-07-17,AEMZRE6QYVQBS,res:From_Beirut_to_Jerusalem,0006530702
1120,2922,2004-04-10,A2H1W8V6R9TJ9E,res:From_Beirut_to_Jerusalem,0006530702
360,2922,2002-05-04,A1G56KHOUOFWDW,res:From_Beirut_to_Jerusalem,0006530702
2108,2922,2002-01-09,A3R74PWB8GY9NS,res:From_Beirut_to_Jerusalem,0006530702
1087,2922,2003-08-04,A2FEGRJQNU51P9,res:From_Beirut_to_Jerusalem,0006530702
510,2922,2002-09-13,A1NATT3PN24QWY,res:From_Beirut_to_Jerusalem,0006530702
532,2922,2007-08-29,A1O96IRCAIDZRQ,res:From_Beirut_to_Jerusalem,0006530702
1522,2922,2011-07-13,A30UWBHC4QL4JT,res:From_Beirut_to_Jerusalem,0006530702
1798,2922,2002-01-10,A3CX9ZSEFCDXX4,res:From_Beirut_to_Jerusalem,0006530702
2682,2922,2003-04-02,APQXOOQ1J8TR2,res:From_Beirut_to_Jerusalem,0006530702
2428,2922,2002-02-25,AEJ31WGHJ59C,res:From_Beirut_to_Jerusalem,0006530702
283,2922,2005-03-31,A1CYRTQ04LYI55,res:From_Beirut_to_Jerusalem,0006530702
469,2922,2005-11-30,A1LDAIGOQ6N4DW,res:From_Beirut_to_Jerusalem,0006530702
2495,2922,2004-10-28,AHD101501WCN1,res:From_Beirut_to_Jerusalem,0006530702
1056,2922,2002-08-04,A2EENLV6OQ3DYM,res:From_Beirut_to_Jerusalem,0006530702
31,2922,2007-06-28,A11DCTGTPS7M0C,res:From_Beirut_to_Jerusalem,0006530702
272,2922,2001-07-17,A1CI39F420GRQU,res:From_Beirut_to_Jerusalem,0006530702
1285,2922,2003-07-21,A2PEVP36Y5A2EQ,res:From_Beirut_to_Jerusalem,0006530702
605,2922,2002-07-26,A1S5B32WYMEE44,res:From_Beirut_to_Jerusalem,0006530702
824,2922,2001-10-17,A22LX6529JJ166,res:From_Beirut_to_Jerusalem,0006530702
306,2926,2002-05-13,A1DQZBHEU98PBT,res:The_Bonesetter's_Daughter,0006550436
1296,2926,2001-12-17,A2PWUIQG57O1AZ,res:The_Bonesetter's_Daughter,0006550436
2422,2926,2001-03-03,AE31M52VLKOG6,res:The_Bonesetter's_Daughter,0006550436
37,2926,2001-05-07,A11NGGHK1FU0XV,res:The_Bonesetter's_Daughter,0006550436
1887,2926,2001-08-17,A3HTKV1AW14EDB,res:The_Bonesetter's_Daughter,0006550436
1470,2926,2010-11-04,A2YEGUTYW99SB5,res:The_Bonesetter's_Daughter,0006550436
2673,2926,2001-06-14,AP8AUHUUYL34A,res:The_Bonesetter's_Daughter,0006550436
672,2926,2002-04-26,A1VCG7N8BV7XWC,res:The_Bonesetter's_Daughter,0006550436
2716,2926,2001-03-28,AR2DE47VCY1C8,res:The_Bonesetter's_Daughter,0006550436
1232,2926,2007-07-04,A2MSWQW6L9X18O,res:The_Bonesetter's_Daughter,0006550436
