user_id,entity_id,timestamp,user_id:token,entity_id:token,item_id:token,cluster_label,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3
4,11483,2002-11-20,A106016KSI0YQ,res:Fingersmith_(novel),1573222038,3,0.0,0.0,0.0,1.0
5,3795,2006-07-13,A10ARPP5YIQNKY,res:The_48_Laws_of_Power,0140280197,0,1.0,0.0,0.0,0.0
5,4082,2006-08-03,A10ARPP5YIQNKY,res:Conservatives_without_Conscience,0143038869,0,1.0,4.875355455454077e-17,0.0,0.0
5,4515,2006-05-08,A10ARPP5YIQNKY,res:Digging_to_America,0307263940,3,0.0,0.0,0.0,1.0
5,4722,2006-07-23,A10ARPP5YIQNKY,res:The_Purpose_Driven_Life,0310205719,0,1.0,0.0,0.0,0.0
5,7839,2006-04-11,A10ARPP5YIQNKY,res:Waiting_for_Snow_in_Havana,0743219651,2,0.0,0.0,1.0,0.0
6,2898,2012-01-26,A10BZSGALQPS0V,res:A_Dance_with_Dragons,0002247399,0,1.0,0.0,0.0,0.0
6,2926,2010-12-25,A10BZSGALQPS0V,res:The_Bonesetter's_Daughter,0006550436,3,0.0,0.0,0.0,1.0
6,3097,2010-12-25,A10BZSGALQPS0V,res:Cryptonomicon,0060512806,3,0.0,0.0,0.0,1.0
6,3381,2012-07-25,A10BZSGALQPS0V,res:Anathem,0061474096,0,1.0,0.0,0.0,0.0
6,3469,2013-02-20,A10BZSGALQPS0V,res:The_Round_House_(novel),0062065246,1,7.167455719901058e-18,1.0,0.0,0.0
6,3697,2012-12-22,A10BZSGALQPS0V,res:Chaos:_Making_a_New_Science,0140092501,3,0.0,0.0,0.0,1.0
6,3800,2011-09-17,A10BZSGALQPS0V,res:The_Age_of_Spiritual_Machines,0140282025,1,0.0,0.9999658891179438,3.411088205630112e-05,0.0
6,3805,2010-12-25,A10BZSGALQPS0V,res:Black_Hawk_Down_(book),0140288503,3,0.0,0.0,0.0,1.0
6,3879,2011-01-03,A10BZSGALQPS0V,res:Three_Cups_of_Tea,0141034262,0,1.0,0.0,0.0,0.0
6,3881,2011-06-23,A10BZSGALQPS0V,res:The_Black_Swan:_The_Impact_of_the_Highly_Improbable,0141034599,3,0.0,0.0,0.0,1.0
6,4075,2012-02-22,A10BZSGALQPS0V,res:Before_the_Dawn_(book),014303832X,1,8.004476496570876e-20,1.0,0.0,0.0
6,4147,2010-12-25,A10BZSGALQPS0V,res:The_Brief_Wondrous_Life_of_Oscar_Wao,0143142801,3,0.0,0.0,0.0,1.0
6,4157,2010-12-27,A10BZSGALQPS0V,res:The_Girl_with_the_Dragon_Tattoo,0143170090,3,0.0,0.0,0.0,1.0
6,4505,2011-06-26,A10BZSGALQPS0V,res:The_Emperor's_Children,030726419X,3,0.0,0.0,0.0,1.0
6,4623,2010-12-25,A10BZSGALQPS0V,res:Into_the_Wild_(book),0307387178,3,0.0,0.0,0.0,1.0
6,4625,2010-12-27,A10BZSGALQPS0V,res:Zeitoun_(book),0307387941,3,0.0,0.0,0.0,1.0
6,4661,2011-01-02,A10BZSGALQPS0V,res:A_Visit_from_the_Goon_Squad,0307477479,0,1.0,0.0,0.0,0.0
6,4686,2012-08-30,A10BZSGALQPS0V,res:Why_Nations_Fail,0307719219,1,1.9175892126715528e-45,1.0,0.0,0.0
6,4698,2011-11-17,A10BZSGALQPS0V,res:Ready_Player_One,030788743X,3,0.0,0.0,0.0,1.0
6,4750,2011-12-09,A10BZSGALQPS0V,res:Generation_X:_Tales_for_an_Accelerated_Culture,031205436X,3,0.0,0.0,0.0,1.0
6,4899,2010-12-27,A10BZSGALQPS0V,res:Tree_of_Smoke,0312427743,3,0.0,0.0,0.0,1.0
6,4902,2012-06-23,A10BZSGALQPS0V,res:The_Good_Soldiers,0312430027,3,0.0,0.0,0.0,1.0
6,4912,2013-01-30,A10BZSGALQPS0V,res:John_Dies_at_the_End,031255513X,0,1.0,0.0,0.0,0.0
6,5112,2011-06-05,A10BZSGALQPS0V,res:Ship_Breaker,0316056197,3,0.0,0.0,0.0,1.0
6,5143,2012-02-22,A10BZSGALQPS0V,res:Leviathan_Wakes,0316129089,1,8.004476496570876e-20,1.0,0.0,0.0
6,5177,2010-12-31,A10BZSGALQPS0V,res:The_Tipping_Point,0316346624,3,0.0,0.0,0.0,1.0
6,5204,2010-12-25,A10BZSGALQPS0V,res:Lonesome_Dove,0330317547,3,0.0,0.0,0.0,1.0
6,5398,2011-01-02,A10BZSGALQPS0V,res:The_Windup_Girl,0356500535,0,1.0,0.0,0.0,0.0
6,5533,2013-10-12,A10BZSGALQPS0V,res:Masters_of_Doom,0375505245,2,0.0,0.0,1.0,0.0
6,6778,2011-01-02,A10BZSGALQPS0V,res:Under_Heaven_(novel),0451463307,0,1.0,0.0,0.0,0.0
6,7028,2010-12-27,A10BZSGALQPS0V,res:How_We_Decide,0547247990,3,0.0,0.0,0.0,1.0
6,7810,2010-12-26,A10BZSGALQPS0V,"res:The_Astonishing_Life_of_Octavian_Nothing,_Traitor_to_the_Nation,_Volume_I:_The_Pox_Party",0739338625,3,0.0,0.0,0.0,1.0
6,7922,2010-12-27,A10BZSGALQPS0V,res:Leviathan_(Westerfeld_novel),0743583884,3,0.0,0.0,0.0,1.0
6,7966,2011-12-09,A10BZSGALQPS0V,res:Who_Fears_Death,075640617X,3,0.0,0.0,0.0,1.0
6,8128,2010-12-27,A10BZSGALQPS0V,res:Spin_(novel),0765309386,3,0.0,0.0,0.0,1.0
6,8130,2010-12-25,A10BZSGALQPS0V,res:Old_Man's_War,0765309408,3,0.0,0.0,0.0,1.0
6,8455,2011-11-18,A10BZSGALQPS0V,res:On_Intelligence,0805074562,3,0.0,0.0,0.0,1.0
6,8856,2012-09-13,A10BZSGALQPS0V,res:The_Egyptian,0899668631,1,0.0,0.9999489665391249,5.103346087509466e-05,0.0
6,9536,2013-01-03,A10BZSGALQPS0V,res:Abundance:_The_Future_Is_Better_Than_You_Think,1451614217,0,1.0,0.0,0.0,0.0
6,10264,2011-01-02,A10BZSGALQPS0V,res:Methland,1596916508,0,1.0,0.0,0.0,0.0
6,11353,2011-01-01,A10BZSGALQPS0V,res:Cloud_Atlas_(novel),0340822775,0,1.0,0.0,0.0,0.0
7,4923,2010-09-16,A10E3F50DIUJEE,res:Mothers_and_Other_Liars,0312586582,1,0.0,0.9999987719542514,1.2280457490798028e-06,0.0
7,5385,2009-01-29,A10E3F50DIUJEE,res:The_Innocent_Man:_Murder_and_Injustice_in_a_Small_Town,0345532015,0,1.0,0.0,0.0,0.0
7,5602,2008-06-09,A10E3F50DIUJEE,res:The_Devil_in_the_White_City,0375725601,3,0.0,0.0,0.0,1.0
7,7050,2011-08-07,A10E3F50DIUJEE,res:We_the_Animals,0547576722,0,1.0,6.080771753275928e-18,0.0,0.0
7,7849,2008-07-07,A10E3F50DIUJEE,res:Female_Chauvinist_Pigs,0743249895,0,1.0,0.0,0.0,0.0
8,3221,2009-11-17,A10FE3W2AHL215,res:Beastly,006087418X,3,0.0,0.0,0.0,1.0
8,4258,2009-09-03,A10FE3W2AHL215,res:Graceling,015206396X,1,0.0,1.0,6.421051037329626e-20,0.0
8,4680,2010-03-01,A10FE3W2AHL215,res:The_Forest_of_Hands_and_Teeth,0307710319,1,0.0,1.0,8.247435007897966e-41,0.0
8,7725,2008-03-07,A10FE3W2AHL215,res:What_My_Mother_Doesn't_Know,0689841140,1,0.0,1.0,4.201815105554774e-17,0.0
8,7974,2010-09-21,A10FE3W2AHL215,res:Princess_Academy,0756981808,2,0.0,1.3671926193599866e-05,0.9999863280738066,0.0
8,11417,2009-10-21,A10FE3W2AHL215,res:Shiver_(novel),0545123267,2,0.0,0.0,1.0,0.0
9,3244,2009-08-06,A10G0UV69NCHXB,res:The_Forgotten_Man:_A_New_History_of_the_Great_Depression,0060936428,0,0.9999996295567322,3.7044326831931906e-07,0.0,0.0
9,4107,2008-03-23,A10G0UV69NCHXB,res:The_Age_of_Turbulence,0143114166,2,0.0,1.2086990375479908e-05,0.9999879130096243,0.0
9,4514,2009-01-04,A10G0UV69NCHXB,res:American_Creation,030726369X,0,1.0,0.0,0.0,0.0
9,4519,2008-09-12,A10G0UV69NCHXB,res:Letter_to_a_Christian_Nation,0307265773,1,0.0,0.9994516133285167,0.0005483866714831054,0.0
9,4581,2009-04-30,A10G0UV69NCHXB,res:Imperial_Life_in_the_Emerald_City,0307278832,2,0.0,0.0,1.0,0.0
9,4589,2009-07-06,A10G0UV69NCHXB,res:Physics_of_the_Impossible,0307278824,0,1.0,0.0,0.0,0.0
9,4827,2009-05-16,A10G0UV69NCHXB,res:The_World_Without_Us,0312347294,3,0.0,0.0,0.0,1.0
9,5364,2007-09-12,A10G0UV69NCHXB,res:Shadow_Divers,0345482476,1,0.0,0.9999897030556587,1.0296944341659335e-05,0.0
9,5903,2008-03-23,A10G0UV69NCHXB,res:The_Nine:_Inside_the_Secret_World_of_the_Supreme_Court,0385516401,2,0.0,1.2086990375479908e-05,0.9999879130096243,0.0
9,5912,2009-02-19,A10G0UV69NCHXB,res:Buyology,0385523882,1,5.775806428896845e-19,1.0,0.0,0.0
9,5967,2007-02-06,A10G0UV69NCHXB,res:Next:_The_Future_Just_Happened,0393020371,0,0.9999186643779394,8.133562206042743e-05,0.0,0.0
9,5993,2006-12-29,A10G0UV69NCHXB,res:The_Blind_Side:_Evolution_of_a_Game,039306123X,3,0.0,0.0,0.0,1.0
9,5997,2007-10-14,A10G0UV69NCHXB,res:Death_by_Black_Hole,0393062244,2,0.0,0.0,1.0,0.0
9,6002,2010-12-18,A10G0UV69NCHXB,res:The_Pluto_Files,0393065200,3,0.0,0.0,0.0,1.0
9,6012,2010-04-20,A10G0UV69NCHXB,res:The_Big_Short,0393072231,2,0.0,0.0,1.0,0.0
9,6574,2008-02-24,A10G0UV69NCHXB,res:Microtrends,0446580961,1,1.2597374695414048e-18,1.0,0.0,0.0
9,7028,2010-03-20,A10G0UV69NCHXB,res:How_We_Decide,0547247990,1,0.0,0.999919910821466,8.008917853438644e-05,0.0
9,8460,2007-05-22,A10G0UV69NCHXB,res:Deep_Economy,0805076263,3,0.0,0.0,0.0,1.0
10,4033,2011-12-07,A10G4B3KCHZ89S,res:Anna_and_the_French_Kiss,0142419400,3,0.0,0.0,0.0,1.0
10,4039,2012-08-10,A10G4B3KCHZ89S,res:My_Life_Next_Door,0142426040,0,0.9999881005170277,1.1899482972199334e-05,0.0,0.0
10,4943,2012-02-11,A10G4B3KCHZ89S,res:Cinder_(novel),0312641893,0,0.9999065248743464,9.34751256536612e-05,0.0,0.0
10,5402,2012-05-22,A10G4B3KCHZ89S,res:The_Iron_Dragon's_Daughter,0373210132,3,0.0,0.0,0.0,1.0
10,5687,2011-12-12,A10G4B3KCHZ89S,res:Lord_of_Scoundrels,0380776162,3,0.0,0.0,0.0,1.0
10,6319,2012-05-10,A10G4B3KCHZ89S,res:Bared_to_You,0425263908,3,0.0,0.0,0.0,1.0
10,11188,2011-09-27,A10G4B3KCHZ89S,res:Beautiful_Disaster_(novel),144235948X,2,0.0,2.775072614974346e-19,1.0,0.0
11,3357,2007-05-05,A10G4BPT5MGBHY,res:The_Dangerous_Book_for_Boys,0061243582,3,0.0,0.0,0.0,1.0
11,4533,2007-09-04,A10G4BPT5MGBHY,res:Giving:_How_Each_of_Us_Can_Change_the_World,0307266745,1,0.0,1.0,1.0264406828150047e-21,0.0
11,4543,2008-04-04,A10G4BPT5MGBHY,res:Unaccustomed_Earth,0307265730,2,0.0,0.0,1.0,0.0
11,4589,2008-03-22,A10G4BPT5MGBHY,res:Physics_of_the_Impossible,0307278824,2,0.0,9.270753589226948e-06,0.9999907292464109,0.0
11,5094,2008-06-09,A10G4BPT5MGBHY,res:When_You_Are_Engulfed_in_Flames,0316024597,3,0.0,0.0,0.0,1.0
11,5999,2008-04-09,A10G4BPT5MGBHY,res:Bonk:_The_Curious_Coupling_of_Science_and_Sex,0393064646,2,0.0,0.0,1.0,0.0
11,6002,2009-01-30,A10G4BPT5MGBHY,res:The_Pluto_Files,0393065200,0,1.0,0.0,0.0,0.0
11,7022,2008-02-26,A10G4BPT5MGBHY,res:Beautiful_Boy:_A_Father's_Journey_Through_His_Son's_Addiction,0547203888,1,4.08718624433281e-45,1.0,0.0,0.0
12,3377,2009-04-05,A10IKHRUSMKP46,res:The_Summoning_(novel),0061450545,2,0.0,0.0,1.0,0.0
12,4024,2009-04-09,A10IKHRUSMKP46,res:Willow_(film),0142416665,2,0.0,0.0,1.0,0.0
12,4036,2010-12-30,A10IKHRUSMKP46,res:The_Line_(memoir),0142417769,3,0.0,0.0,0.0,1.0
12,4104,2008-01-03,A10IKHRUSMKP46,res:The_Lineup_(book),0143113445,0,1.0,0.0,0.0,0.0
12,4249,2008-05-16,A10IKHRUSMKP46,res:Life_as_We_Knew_It_(novel),0152058265,3,0.0,0.0,0.0,1.0
12,5134,2011-02-17,A10IKHRUSMKP46,res:Room_(novel),0316098329,1,1.2615567827276874e-05,0.9999873844321728,0.0,0.0
12,5402,2011-06-15,A10IKHRUSMKP46,res:The_Iron_Dragon's_Daughter,0373210132,3,0.0,0.0,0.0,1.0
12,5836,2008-11-02,A10IKHRUSMKP46,res:Darkfever,0385339151,3,0.0,0.0,0.0,1.0
12,5847,2008-06-28,A10IKHRUSMKP46,res:The_Less_Deceived,0385341571,3,0.0,0.0,0.0,1.0
12,5942,2009-01-30,A10IKHRUSMKP46,res:Endymion_Spring,0385733801,0,1.0,0.0,0.0,0.0
12,6221,2011-05-27,A10IKHRUSMKP46,res:Heads_You_Lose_(novel),0399157409,3,0.0,0.0,0.0,1.0
12,6483,2011-08-11,A10IKHRUSMKP46,res:Santa_Olivia,044619817X,0,0.999883507204231,0.00011649279576913868,0.0,0.0
12,6548,2009-09-09,A10IKHRUSMKP46,res:BoneMan's_Daughters,0446547204,1,0.0,0.9999989024184314,1.0975815681357077e-06,0.0
12,6564,2008-11-02,A10IKHRUSMKP46,res:The_Lucky_One_(novel),0446579939,3,0.0,0.0,0.0,1.0
12,6993,2010-09-30,A10IKHRUSMKP46,res:Not_That_Kind_of_Girl,0545169151,2,0.0,5.7206449594193855e-18,1.0,0.0
12,7031,2009-10-16,A10IKHRUSMKP46,res:A_Dialogue_Concerning_Witches_and_Witchcrafts,0547223994,2,0.0,0.0,1.0,0.0
12,7356,2008-09-12,A10IKHRUSMKP46,res:Theodosia_and_the_Serpents_of_Chaos,0618756388,1,0.0,0.9994516133285167,0.0005483866714831054,0.0
12,9929,2009-04-21,A10IKHRUSMKP46,res:Scaredy_Squirrel,1553379594,2,0.0,0.0,1.0,0.0
12,10290,2009-11-25,A10IKHRUSMKP46,res:Liar_(novel),1599903059,3,0.0,0.0,0.0,1.0
12,10866,2010-02-24,A10IKHRUSMKP46,res:Prime_Time_(novel),0373881355,1,2.854592493102817e-19,1.0,0.0,0.0
12,11364,2011-05-04,A10IKHRUSMKP46,res:The_Accursed_Kings,0373210086,3,0.0,0.0,0.0,1.0
12,11417,2010-01-17,A10IKHRUSMKP46,res:Shiver_(novel),0545123267,0,1.0,0.0,0.0,0.0
13,3046,2003-05-06,A10J604M0KKBAS,res:The_Boy_Next_Door_(novel),0060096195,3,0.0,0.0,0.0,1.0
13,3917,2001-05-28,A10J604M0KKBAS,res:Cause_Celeb,0142000221,3,0.0,0.0,0.0,1.0
13,4580,2003-08-01,A10J604M0KKBAS,res:The_Devil_Wears_Prada_(novel),0307275558,0,1.0,2.7281804196892052e-18,0.0,0.0
13,4794,2004-01-24,A10J604M0KKBAS,res:The_Nanny_Diaries,0312278586,0,1.0,0.0,0.0,0.0
13,5824,2003-04-21,A10J604M0KKBAS,res:Shopaholic_Abroad,0385335881,2,0.0,0.0,1.0,0.0
13,5829,2004-04-28,A10J604M0KKBAS,res:Can_You_Keep_a_Secret%3F_(novel),0385336810,2,0.0,0.0,1.0,0.0
14,3212,2003-03-01,A10LWBOIZCF2QT,res:Fast_Food_Nation,0060838582,1,0.0,1.0,3.70365780289502e-38,0.0
14,3722,2007-02-21,A10LWBOIZCF2QT,res:Liar's_Poker,0140143459,1,2.209514515190101e-19,1.0,0.0,0.0
14,3881,2007-12-20,A10LWBOIZCF2QT,res:The_Black_Swan:_The_Impact_of_the_Highly_Improbable,0141034599,3,0.0,0.0,0.0,1.0
14,4080,2007-06-07,A10LWBOIZCF2QT,"res:Eat,_Pray,_Love",0143038419,3,0.0,0.0,0.0,1.0
14,4125,2009-12-17,A10LWBOIZCF2QT,res:Googled:_The_End_of_the_World_as_We_Know_It,0143118048,3,0.0,0.0,0.0,1.0
14,4147,2010-01-04,A10LWBOIZCF2QT,res:The_Brief_Wondrous_Life_of_Oscar_Wao,0143142801,0,1.0,0.0,0.0,0.0
14,4177,2004-11-08,A10LWBOIZCF2QT,res:Life_of_Pi,0151008116,3,0.0,0.0,0.0,1.0
14,4543,2010-01-29,A10LWBOIZCF2QT,res:Unaccustomed_Earth,0307265730,0,1.0,0.0,0.0,0.0
14,4593,2006-05-19,A10LWBOIZCF2QT,res:The_Emperor_of_Ocean_Park,0307279936,3,0.0,0.0,0.0,1.0
14,4604,2013-03-13,A10LWBOIZCF2QT,res:Quiet:_The_Power_of_Introverts_in_a_World_That_Can't_Stop_Talking,0307352145,1,0.0,0.9999818119817478,1.8188018252126254e-05,0.0
14,4621,2008-12-19,A10LWBOIZCF2QT,res:Dreams_from_My_Father,0307383415,3,0.0,0.0,0.0,1.0
14,4828,2007-02-21,A10LWBOIZCF2QT,res:Killer_Instinct_(novel),0312347472,1,2.209514515190101e-19,1.0,0.0,0.0
14,5439,2003-03-03,A10LWBOIZCF2QT,res:Longitudes_and_Attitudes,0374190666,1,0.0,1.0,3.840222839029514e-17,0.0
14,5476,2003-02-26,A10LWBOIZCF2QT,res:Founding_Brothers,0375405445,1,2.3417482677369366e-46,1.0,0.0,0.0
14,5526,2006-01-19,A10LWBOIZCF2QT,res:When_Genius_Failed,037550317X,0,1.0,0.0,0.0,0.0
14,5601,2003-05-13,A10LWBOIZCF2QT,res:Ghostwritten,0375724508,3,0.0,0.0,0.0,1.0
14,5602,2003-09-20,A10LWBOIZCF2QT,res:The_Devil_in_the_White_City,0375725601,2,0.0,1.561301894264359e-05,0.9999843869810574,0.0
14,5874,2009-07-10,A10LWBOIZCF2QT,res:Gates_of_Fire,0385492510,0,1.0,0.0,0.0,0.0
14,5903,2008-03-21,A10LWBOIZCF2QT,res:The_Nine:_Inside_the_Secret_World_of_the_Supreme_Court,0385516401,2,0.0,1.4822615893318772e-05,0.999985177384107,0.0
14,5916,2013-08-26,A10LWBOIZCF2QT,res:House_of_Cards_(Cohan_book),0385528264,1,3.832815904968036e-46,1.0,0.0,0.0
14,5996,2008-07-16,A10LWBOIZCF2QT,res:The_Post-American_World,039306235X,0,1.0,0.0,0.0,0.0
14,6012,2012-03-06,A10LWBOIZCF2QT,res:The_Big_Short,0393072231,1,0.0,1.0,1.4314883112618662e-17,0.0
14,6142,2007-09-06,A10LWBOIZCF2QT,res:Interpreter_of_Maladies,039592720X,1,0.0,1.0,3.4446854745933735e-17,0.0
14,7149,2009-03-23,A10LWBOIZCF2QT,res:The_Snowball:_Warren_Buffett_and_the_Business_of_Life,0553384619,2,0.0,2.0215328031077534e-18,1.0,0.0
14,7386,2007-04-02,A10LWBOIZCF2QT,res:The_Millionaire_Next_Door,0671015206,2,0.0,0.0,1.0,0.0
14,7431,2003-06-13,A10LWBOIZCF2QT,res:Truman_(book),0671456547,3,0.0,0.0,0.0,1.0
14,7495,2008-02-11,A10LWBOIZCF2QT,res:The_House_of_Morgan,0671734008,1,5.0784642328344546e-05,0.9999492153576718,0.0,0.0
14,7658,2003-02-12,A10LWBOIZCF2QT,res:John_Adams_(book),0684813637,1,6.745220086518635e-06,0.9999932547799135,0.0,0.0
14,9218,2007-02-01,A10LWBOIZCF2QT,res:Joseph_Smith:_Rough_Stone_Rolling,1400042704,0,0.9999999999999996,3.156674147924269e-16,0.0,0.0
14,11349,2004-07-22,A10LWBOIZCF2QT,res:The_Winner_(novel),0330419668,0,1.0,0.0,0.0,0.0
14,11353,2009-01-14,A10LWBOIZCF2QT,res:Cloud_Atlas_(novel),0340822775,0,1.0,0.0,0.0,0.0
15,3467,2012-03-25,A10MPQWV3II6EC,res:State_of_Wonder,0062049801,2,0.0,2.856317312674657e-05,0.9999714368268735,0.0
15,3883,2012-03-29,A10MPQWV3II6EC,res:The_Help,0141039280,2,0.0,1.534763569933867e-18,1.0,0.0
15,4157,2012-03-25,A10MPQWV3II6EC,res:The_Girl_with_the_Dragon_Tattoo,0143170090,2,0.0,2.856317312674657e-05,0.9999714368268735,0.0
15,5134,2012-03-25,A10MPQWV3II6EC,res:Room_(novel),0316098329,2,0.0,2.856317312674657e-05,0.9999714368268735,0.0
15,8010,2012-03-25,A10MPQWV3II6EC,res:Bridge_of_Scarlet_Leaves,0758246854,2,0.0,2.856317312674657e-05,0.9999714368268735,0.0
16,3377,2011-10-06,A10RAGCKPARNMI,res:The_Summoning_(novel),0061450545,2,0.0,0.0,1.0,0.0
16,3481,2013-05-18,A10RAGCKPARNMI,res:Taken_(novel),0062117262,3,0.0,0.0,0.0,1.0
16,3909,2013-06-09,A10RAGCKPARNMI,res:The_Moon_and_More,0141348291,3,0.0,0.0,0.0,1.0
16,4680,2011-10-06,A10RAGCKPARNMI,res:The_Forest_of_Hands_and_Teeth,0307710319,2,0.0,0.0,1.0,0.0
